0.5, 0, 1
382.5, 0.0130803
385, 0.0130825
387.5, 0.0130825
390, 0.0130825
392.5, 0.0130825
395, 0.0130825
397.5, 0.0130825
400, 0.0130825
402.5, 0.0130825
405, 0.0130825
407.5, 0.0130825
410, 0.0130825
412.5, 0.0130825
415, 0.0130825
417.5, 0.0130825
420, 0.0130825
422.5, 0.0130825
425, 0.0130825
427.5, 0.01305
430, 0.0129334
432.5, 0.0128167
435, 0.0127001
437.5, 0.0125835
440, 0.0124669
442.5, 0.0123502
445, 0.0122336
447.5, 0.012117
450, 0.0117839
452.5, 0.0113174
455, 0.0108508
457.5, 0.0103843
460, 0.0099177
462.5, 0.00945115
465, 0.00898459
467.5, 0.00851803
470, 0.00805147
472.5, 0.00751039
475, 0.0069661
477.5, 0.00642181
480, 0.00587752
482.5, 0.00533323
485, 0.00478894
487.5, 0.00424465
490, 0.00370036
492.5, 0.00322244
495, 0.0029003
497.5, 0.00257815
500, 0.00225601
502.5, 0.00193386
505, 0.00161172
507.5, 0.00128957
510, 0.00096743
512.5, 0.000645285
515, 0.000490006
517.5, 0.000428914
520, 0.000367822
522.5, 0.00030673
525, 0.000245638
527.5, 0.000184546
530, 0.000123454
532.5, 6.23626e-05
535, 1.27071e-06
537.5, 0.000179479
540, 0.000362771
542.5, 0.000546062
545, 0.000729354
547.5, 0.000912646
550, 0.00109594
552.5, 0.00127923
555, 0.00146252
557.5, 0.00169373
560, 0.00202697
562.5, 0.0023602
565, 0.00269343
567.5, 0.00302667
570, 0.0033599
572.5, 0.00369313
575, 0.00402637
577.5, 0.0043596
580, 0.00463789
582.5, 0.00488783
585, 0.00513777
587.5, 0.00538771
590, 0.00563764
592.5, 0.00588758
595, 0.00613752
597.5, 0.00638746
600, 0.0066374
602.5, 0.00666517
605, 0.00669295
607.5, 0.00672072
610, 0.0067485
612.5, 0.00677627
615, 0.00680405
617.5, 0.00683182
620, 0.0068596
622.5, 0.0068817
625, 0.00689281
627.5, 0.00690392
630, 0.00691503
632.5, 0.00692615
635, 0.00693726
637.5, 0.00694837
640, 0.00695948
642.5, 0.00697059
645, 0.00697414
647.5, 0.00697414
650, 0.00697414
652.5, 0.00697414
655, 0.00697414
657.5, 0.00697414
660, 0.00697414
662.5, 0.00697414
665, 0.00697403
667.5, 0.00696847
670, 0.00696292
672.5, 0.00695737
675, 0.00695182
677.5, 0.00694627
680, 0.00694071
682.5, 0.00693516
685, 0.00692961
687.5, 0.00692205
690, 0.00691094
692.5, 0.00689983
695, 0.00688872
697.5, 0.00687761
700, 0.0068665
702.5, 0.00685538
705, 0.00684427
707.5, 0.00683316
710, 0.00682984
712.5, 0.00682984
715, 0.00682984
717.5, 0.00682984
720, 0.00682984
722.5, 0.00682984
725, 0.00682984
727.5, 0.00682984
730, 0.00683007
732.5, 0.00683562
735, 0.00684117
737.5, 0.00684673
740, 0.00685228
742.5, 0.00685783
745, 0.00686338
747.5, 0.00686893
750, 0.00687449
