0, 1, 1
382.5, 0.0131222
385, 0.0131155
387.5, 0.0131042
390, 0.013093
392.5, 0.0130818
395, 0.0130705
397.5, 0.0130593
400, 0.0130481
402.5, 0.0130368
405, 0.0130256
407.5, 0.0129407
410, 0.0128509
412.5, 0.0127611
415, 0.0126713
417.5, 0.0125815
420, 0.0124917
422.5, 0.0124019
425, 0.0123121
427.5, 0.0122723
430, 0.0123621
432.5, 0.0124519
435, 0.0125417
437.5, 0.0126315
440, 0.0127213
442.5, 0.0128111
445, 0.0129008
447.5, 0.0129906
450, 0.0130388
452.5, 0.0130612
455, 0.0130837
457.5, 0.0131062
460, 0.0131286
462.5, 0.0131511
465, 0.0131735
467.5, 0.013196
470, 0.0132184
472.5, 0.0132194
475, 0.0132194
477.5, 0.0132194
480, 0.0132194
482.5, 0.0132194
485, 0.0132194
487.5, 0.0132194
490, 0.0132194
492.5, 0.0132194
495, 0.0132194
497.5, 0.0132194
500, 0.0132194
502.5, 0.0132194
505, 0.0132194
507.5, 0.0132194
510, 0.0132194
512.5, 0.0132194
515, 0.0132194
517.5, 0.0132194
520, 0.0132194
522.5, 0.0132194
525, 0.0132194
527.5, 0.0132194
530, 0.0132194
532.5, 0.0132194
535, 0.0132194
537.5, 0.0130985
540, 0.012975
542.5, 0.0128515
545, 0.0127281
547.5, 0.0126046
550, 0.0124811
552.5, 0.0123576
555, 0.0122342
557.5, 0.0118488
560, 0.010906
562.5, 0.00996318
565, 0.00902034
567.5, 0.00807751
570, 0.00713468
572.5, 0.00619184
575, 0.00524901
577.5, 0.00430618
580, 0.00368168
582.5, 0.00322147
585, 0.00276126
587.5, 0.00230105
590, 0.00184084
592.5, 0.00138063
595, 0.000920421
597.5, 0.00046021
600, 0
602.5, 0
605, 0
607.5, 0
610, 0
612.5, 0
615, 0
617.5, 0
620, 0
622.5, 0
625, 0
627.5, 0
630, 0
632.5, 0
635, 0
637.5, 0
640, 0
642.5, 0
645, 0
647.5, 0
650, 0
652.5, 0
655, 0
657.5, 0
660, 0
662.5, 0
665, 0
667.5, 0
670, 0
672.5, 0
675, 0
677.5, 0
680, 0
682.5, 0
685, 0
687.5, 4.04824e-06
690, 1.52684e-05
692.5, 2.64886e-05
695, 3.77088e-05
697.5, 4.89289e-05
700, 6.01491e-05
702.5, 7.13693e-05
705, 8.25895e-05
707.5, 9.38097e-05
710, 9.71622e-05
712.5, 9.71622e-05
715, 9.71622e-05
717.5, 9.71622e-05
720, 9.71622e-05
722.5, 9.71622e-05
725, 9.71622e-05
727.5, 9.71622e-05
730, 9.71622e-05
732.5, 9.71622e-05
735, 9.71622e-05
737.5, 9.71622e-05
740, 9.71622e-05
742.5, 9.71622e-05
745, 9.71622e-05
747.5, 9.71622e-05
750, 9.71622e-05
