0.5, 1, 0
382.5, 5.02701e-05
385, 4.67988e-05
387.5, 4.09939e-05
390, 3.5189e-05
392.5, 2.93842e-05
395, 2.35793e-05
397.5, 1.77745e-05
400, 1.19696e-05
402.5, 6.16476e-06
405, 3.59901e-07
407.5, 0
410, 0
412.5, 0
415, 0
417.5, 0
420, 0
422.5, 0
425, 0
427.5, 7.43679e-05
430, 0.000341494
432.5, 0.00060862
435, 0.000875746
437.5, 0.00114287
440, 0.00141
442.5, 0.00167712
445, 0.00194425
447.5, 0.00221138
450, 0.00253239
452.5, 0.00288665
455, 0.00324091
457.5, 0.00359518
460, 0.00394944
462.5, 0.0043037
465, 0.00465796
467.5, 0.00501223
470, 0.00536649
472.5, 0.00591003
475, 0.00646171
477.5, 0.00701338
480, 0.00756505
482.5, 0.00811673
485, 0.0086684
487.5, 0.00922008
490, 0.00977175
492.5, 0.0102627
495, 0.0106112
497.5, 0.0109596
500, 0.0113081
502.5, 0.0116565
505, 0.012005
507.5, 0.0123534
510, 0.0127019
512.5, 0.0130503
515, 0.0132131
517.5, 0.0132712
520, 0.0133293
522.5, 0.0133874
525, 0.0134454
527.5, 0.0135035
530, 0.0135616
532.5, 0.0136196
535, 0.0136777
537.5, 0.0135083
540, 0.0133341
542.5, 0.0131599
545, 0.0129857
547.5, 0.0128114
550, 0.0126372
552.5, 0.012463
555, 0.0122888
557.5, 0.0120533
560, 0.0116874
562.5, 0.0113216
565, 0.0109557
567.5, 0.0105899
570, 0.010224
572.5, 0.0098582
575, 0.00949235
577.5, 0.0091265
580, 0.00882576
582.5, 0.00855861
585, 0.00829146
587.5, 0.00802432
590, 0.00775717
592.5, 0.00749002
595, 0.00722288
597.5, 0.00695573
600, 0.00668859
602.5, 0.00667116
605, 0.00665374
607.5, 0.00663632
610, 0.00661889
612.5, 0.00660147
615, 0.00658405
617.5, 0.00656662
620, 0.0065492
622.5, 0.00653771
625, 0.00653771
627.5, 0.00653771
630, 0.00653771
632.5, 0.00653771
635, 0.00653771
637.5, 0.00653771
640, 0.00653771
642.5, 0.00653771
645, 0.00653771
647.5, 0.00653771
650, 0.00653771
652.5, 0.00653771
655, 0.00653771
657.5, 0.00653771
660, 0.00653771
662.5, 0.00653771
665, 0.00653783
667.5, 0.00654364
670, 0.00654945
672.5, 0.00655527
675, 0.00656108
677.5, 0.00656689
680, 0.0065727
682.5, 0.00657852
685, 0.00658433
687.5, 0.00659014
690, 0.00659595
692.5, 0.00660175
695, 0.00660756
697.5, 0.00661336
700, 0.00661917
702.5, 0.00662497
705, 0.00663078
707.5, 0.00663658
710, 0.00664646
712.5, 0.00665807
715, 0.00666968
717.5, 0.00668129
720, 0.0066929
722.5, 0.0067045
725, 0.00671611
727.5, 0.00672772
730, 0.0067391
732.5, 0.00674491
735, 0.00675072
737.5, 0.00675653
740, 0.00676235
742.5, 0.00676816
745, 0.00677397
747.5, 0.00677979
750, 0.0067856
