1, 0, 0.75
382.5, 0.00765348
385, 0.00765222
387.5, 0.00765012
390, 0.00764802
392.5, 0.00764593
395, 0.00764383
397.5, 0.00764173
400, 0.00763963
402.5, 0.00763753
405, 0.00763543
407.5, 0.00763136
410, 0.00762716
412.5, 0.00762296
415, 0.00761876
417.5, 0.00761457
420, 0.00761037
422.5, 0.00760617
425, 0.00760197
427.5, 0.00758783
430, 0.00754794
432.5, 0.00750806
435, 0.00746817
437.5, 0.00742829
440, 0.0073884
442.5, 0.00734851
445, 0.00730863
447.5, 0.00726874
450, 0.00706268
452.5, 0.00675409
455, 0.00644549
457.5, 0.00613689
460, 0.0058283
462.5, 0.0055197
465, 0.0052111
467.5, 0.00490251
470, 0.00459391
472.5, 0.00423702
475, 0.00387805
477.5, 0.00351908
480, 0.00316011
482.5, 0.00280114
485, 0.00244217
487.5, 0.0020832
490, 0.00172423
492.5, 0.00142172
495, 0.00125167
497.5, 0.00108162
500, 0.000911579
502.5, 0.000741534
505, 0.000571489
507.5, 0.000401443
510, 0.000231398
512.5, 6.13524e-05
515, 0
517.5, 0
520, 0
522.5, 0
525, 0
527.5, 0
530, 0
532.5, 0
535, 0
537.5, 0.000228181
540, 0.00046121
542.5, 0.000694238
545, 0.000927266
547.5, 0.00116029
550, 0.00139332
552.5, 0.00162635
555, 0.00185938
557.5, 0.00219438
560, 0.00274647
562.5, 0.00329856
565, 0.00385065
567.5, 0.00440273
570, 0.00495482
572.5, 0.00550691
575, 0.006059
577.5, 0.00661109
580, 0.00702611
582.5, 0.0073704
585, 0.00771469
587.5, 0.00805898
590, 0.00840326
592.5, 0.00874755
595, 0.00909184
597.5, 0.00943613
600, 0.00978042
602.5, 0.00979301
605, 0.00980561
607.5, 0.00981821
610, 0.00983081
612.5, 0.00984341
615, 0.00985601
617.5, 0.00986861
620, 0.00988121
622.5, 0.00988952
625, 0.00988952
627.5, 0.00988952
630, 0.00988952
632.5, 0.00988952
635, 0.00988952
637.5, 0.00988952
640, 0.00988952
642.5, 0.00988952
645, 0.00988952
647.5, 0.00988952
650, 0.00988952
652.5, 0.00988952
655, 0.00988952
657.5, 0.00988952
660, 0.00988952
662.5, 0.00988952
665, 0.00988939
667.5, 0.0098831
670, 0.0098768
672.5, 0.0098705
675, 0.00986421
677.5, 0.00985791
680, 0.00985162
682.5, 0.00984532
685, 0.00983903
687.5, 0.00983046
690, 0.00981786
692.5, 0.00980526
695, 0.00979266
697.5, 0.00978006
700, 0.00976746
702.5, 0.00975486
705, 0.00974226
707.5, 0.00972966
710, 0.0097259
712.5, 0.0097259
715, 0.0097259
717.5, 0.0097259
720, 0.0097259
722.5, 0.0097259
725, 0.0097259
727.5, 0.0097259
730, 0.00972616
732.5, 0.00973245
735, 0.00973875
737.5, 0.00974504
740, 0.00975134
742.5, 0.00975764
745, 0.00976393
747.5, 0.00977023
750, 0.00977652
