1, 0, 0
382.5, 0.00129971
385, 0.00129281
387.5, 0.00128127
390, 0.00126973
392.5, 0.00125819
395, 0.00124665
397.5, 0.00123511
400, 0.00122357
402.5, 0.00121203
405, 0.00120049
407.5, 0.00117811
410, 0.00115502
412.5, 0.00113192
415, 0.00110882
417.5, 0.00108573
420, 0.00106263
422.5, 0.00103953
425, 0.00101644
427.5, 0.000967629
430, 0.000852182
432.5, 0.000736736
435, 0.000621289
437.5, 0.000505842
440, 0.000390395
442.5, 0.000274948
445, 0.000159501
447.5, 4.40545e-05
450, 0
452.5, 0
455, 0
457.5, 0
460, 0
462.5, 0
465, 0
467.5, 0
470, 0
472.5, 0
475, 0
477.5, 0
480, 0
482.5, 0
485, 0
487.5, 0
490, 0
492.5, 0
495, 0
497.5, 0
500, 0
502.5, 0
505, 0
507.5, 0
510, 0
512.5, 0
515, 0
517.5, 0
520, 0
522.5, 0
525, 0
527.5, 0
530, 0
532.5, 0
535, 0
537.5, 0.000135667
540, 0.000274216
542.5, 0.000412765
545, 0.000551314
547.5, 0.000689863
550, 0.000828412
552.5, 0.00096696
555, 0.00110551
557.5, 0.00150602
560, 0.00246421
562.5, 0.00342241
565, 0.0043806
567.5, 0.0053388
570, 0.00629699
572.5, 0.00725518
575, 0.00821338
577.5, 0.00917157
580, 0.00980996
582.5, 0.0102833
585, 0.0107567
587.5, 0.01123
590, 0.0117034
592.5, 0.0121767
595, 0.0126501
597.5, 0.0131234
600, 0.0135968
602.5, 0.0135968
605, 0.0135968
607.5, 0.0135968
610, 0.0135968
612.5, 0.0135968
615, 0.0135968
617.5, 0.0135968
620, 0.0135968
622.5, 0.0135968
625, 0.0135968
627.5, 0.0135968
630, 0.0135968
632.5, 0.0135968
635, 0.0135968
637.5, 0.0135968
640, 0.0135968
642.5, 0.0135968
645, 0.0135968
647.5, 0.0135968
650, 0.0135968
652.5, 0.0135968
655, 0.0135968
657.5, 0.0135968
660, 0.0135968
662.5, 0.0135968
665, 0.0135968
667.5, 0.0135968
670, 0.0135968
672.5, 0.0135968
675, 0.0135968
677.5, 0.0135968
680, 0.0135968
682.5, 0.0135968
685, 0.0135968
687.5, 0.0135968
690, 0.0135968
692.5, 0.0135968
695, 0.0135968
697.5, 0.0135968
700, 0.0135968
702.5, 0.0135968
705, 0.0135968
707.5, 0.0135968
710, 0.0135968
712.5, 0.0135968
715, 0.0135968
717.5, 0.0135968
720, 0.0135968
722.5, 0.0135968
725, 0.0135968
727.5, 0.0135968
730, 0.0135968
732.5, 0.0135968
735, 0.0135968
737.5, 0.0135968
740, 0.0135968
742.5, 0.0135968
745, 0.0135968
747.5, 0.0135968
750, 0.0135968
