1, 0.75, 0
382.5, 0.000294063
385, 0.000288988
387.5, 0.000280502
390, 0.000272016
392.5, 0.000263529
395, 0.000255043
397.5, 0.000246557
400, 0.000238071
402.5, 0.000229584
405, 0.000221098
407.5, 0.000216589
410, 0.000212343
412.5, 0.000208097
415, 0.000203851
417.5, 0.000199604
420, 0.000195358
422.5, 0.000191112
425, 0.000186866
427.5, 0.000250571
430, 0.000490402
432.5, 0.000730233
435, 0.000970064
437.5, 0.0012099
440, 0.00144973
442.5, 0.00168956
445, 0.00192939
447.5, 0.00216922
450, 0.00231193
452.5, 0.00239471
455, 0.00247749
457.5, 0.00256027
460, 0.00264305
462.5, 0.00272583
465, 0.0028086
467.5, 0.00289138
470, 0.00297416
472.5, 0.00322787
475, 0.00348893
477.5, 0.00374998
480, 0.00401104
482.5, 0.00427209
485, 0.00453315
487.5, 0.00479421
490, 0.00505526
492.5, 0.00529729
495, 0.00549468
497.5, 0.00569208
500, 0.00588947
502.5, 0.00608686
505, 0.00628425
507.5, 0.00648164
510, 0.00667904
512.5, 0.00687643
515, 0.00698835
517.5, 0.00705202
520, 0.00711569
522.5, 0.00717936
525, 0.00724304
527.5, 0.00730671
530, 0.00737038
532.5, 0.00743405
535, 0.00749773
537.5, 0.00752399
540, 0.00754946
542.5, 0.00757494
545, 0.00760041
547.5, 0.00762588
550, 0.00765135
552.5, 0.00767682
555, 0.00770229
557.5, 0.00777592
560, 0.00795208
562.5, 0.00812824
565, 0.0083044
567.5, 0.00848056
570, 0.00865672
572.5, 0.00883287
575, 0.00900903
577.5, 0.00918519
580, 0.00928576
582.5, 0.00934731
585, 0.00940886
587.5, 0.00947042
590, 0.00953197
592.5, 0.00959353
595, 0.00965508
597.5, 0.00971663
600, 0.00977819
602.5, 0.00976545
605, 0.00975271
607.5, 0.00973997
610, 0.00972723
612.5, 0.0097145
615, 0.00970176
617.5, 0.00968902
620, 0.00967628
622.5, 0.00966788
625, 0.00966788
627.5, 0.00966788
630, 0.00966788
632.5, 0.00966788
635, 0.00966788
637.5, 0.00966788
640, 0.00966788
642.5, 0.00966788
645, 0.00966788
647.5, 0.00966788
650, 0.00966788
652.5, 0.00966788
655, 0.00966788
657.5, 0.00966788
660, 0.00966788
662.5, 0.00966788
665, 0.00966801
667.5, 0.00967438
670, 0.00968076
672.5, 0.00968713
675, 0.0096935
677.5, 0.00969988
680, 0.00970625
682.5, 0.00971262
685, 0.009719
687.5, 0.00972537
690, 0.00973173
692.5, 0.0097381
695, 0.00974446
697.5, 0.00975083
700, 0.00975719
702.5, 0.00976356
705, 0.00976992
707.5, 0.00977629
710, 0.00978711
712.5, 0.00979984
715, 0.00981257
717.5, 0.0098253
720, 0.00983803
722.5, 0.00985076
725, 0.00986349
727.5, 0.00987622
730, 0.00988869
732.5, 0.00989506
735, 0.00990143
737.5, 0.00990781
740, 0.00991418
742.5, 0.00992055
745, 0.00992693
747.5, 0.0099333
750, 0.00993968
