400,0.33
425,0.42
450,0.475
475,0.51
500,0.53
525,0.535
550,0.53
575,0.52
600,0.49
625,0.47
650,0.405
675,0.35
700,0.305
725,0.26
750,0.21
775,0.18
800,0.155
825,0.125
850,0.105
875,0.08
900,0.06
925,0.05
950,0.03
975,0.025
1000,0.02
